YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202202,166525,1008712,2,1.48,"ESE","COALING",33.159,-87.328,339540,8719680
202202,166525,1008712,3,8.85,"NNW","KELLERMAN",33.453,-87.363,3327180,8721780
202202,166525,1008712,4,11.42,"ENE","STERLING",33.6,-87.391,3336000,8723460
202202,166525,1008712,5,3.18,"NE","NEW LEXINGTON",33.6,-87.628,3336000,8737680
202202,166525,1008712,6,3.32,"SW","STERLING",33.518,-87.623,3331080,8737380
202202,166525,1008712,7,5.67,"NW","MOORES BRIDGE",33.518,-87.835,3331080,8750100
202202,166525,1008713,1,8.24,"W","NEWTONVILLE",33.529,-87.943,3331740,8756580
202202,166525,1008713,2,2.86,"NNW","BELK",33.69,-87.943,3341400,8756580
202202,166525,1008713,3,5.58,"ENE","ALTA",33.69,-87.436,3341400,8726160
202202,166525,1008713,4,6.81,"SE","ALTA",33.61,-87.436,3336600,8726160
202202,166525,1008713,5,3.45,"SW","BERRY",33.61,-87.636,3336600,8738160
202202,166525,1008713,6,5.01,"SSW","BERRY",33.584,-87.636,3335040,8738160
202202,166525,1008713,7,5.96,"S","BANKSTON",33.584,-87.672,3335040,8740320
202202,166525,1008713,8,7.37,"E","NEWTONVILLE",33.529,-87.672,3331740,8740320
202202,166525,1008714,1,.44,"SW","NYOTA",33.846,-86.756,3350760,8645360
202202,166525,1008714,2,.48,"WNW","VILLAGE SPGS",33.772,-86.638,3346320,8638280
202202,166525,1008714,3,2.88,"E","VILLAGE SPGS",33.772,-86.58,3346320,8634800
202202,166525,1008714,4,1.74,"SE","REMLAP",33.801,-86.58,3348060,8634800
202202,166525,1008714,5,5.8,"S","CHAMPION",33.846,-86.428,3350760,8625680
202202,166525,1008714,6,2.6,"NE","SNEAD",34.129,-86.341,347740,8620460
202202,166525,1008714,7,2.6,"SE","HOPEWELL",34.228,-86.433,3413680,8625980
202202,166525,1008714,8,2.24,"NNE","CHAMBLEES MILL",34.1009,-86.6584,346054,8639504
202202,166525,1008883,1,1.61,"NW","KIMBREL",33.297,-87.089,3317820,875340
202202,166525,1008883,2,.84,"SW","HOMEWOOD",33.47,-86.7783,3328200,8646698
202202,166525,1008883,3,4.71,"NNE","CLAY",33.758,-86.557,3345480,8633420
202202,166525,1008883,4,2.61,"NNE","DIXIANA",33.762,-86.656,3345720,8639360
202202,166525,1008883,5,.74,"WNW","COUNTY LINE",33.834,-86.762,3350040,8645720
202202,166525,1008883,6,3.69,"WNW","WARRIOR",33.834,-86.882,3350040,8652920
202202,166525,1008883,7,6.25,"W","OAK GROVE",33.442,-87.258,3326520,8715480
202202,166525,1008884,1,4.83,"ENE","SAGINAW",33.24,-86.7,3314400,8642000
202202,166563,1008949,1,.43,"WSW","WISEMANTOWN",37.6779,-84.0075,3740674,84450
202202,166563,1008949,2,.79,"SSW","WISEMANTOWN",37.6689,-84.0035,3740134,84210
202202,166563,1008949,3,1.23,"S","WISEMANTOWN",37.6623,-84.0029,3739738,84174
202202,166563,1008949,4,1.27,"S","WISEMANTOWN",37.6616,-84.0005,3739696,8430
202202,166563,1008949,5,.76,"S","WISEMANTOWN",37.669,-84.001,3740140,8460
202202,166563,1008949,6,.31,"SSW","WISEMANTOWN",37.6761,-84.0028,3740566,84168
202202,166563,1008949,7,.28,"W","WISEMANTOWN",37.6797,-84.0051,3740782,84306
202202,166563,1008956,1,2.28,"N","OLD LNDG",37.663,-83.8217,3739780,8349302
202202,166563,1008956,2,2.11,"N","OLD LNDG",37.6604,-83.8239,3739624,8349434
202202,166563,1008956,3,1.97,"N","OLD LNDG",37.6585,-83.8216,3739510,8349296
202202,166563,1008956,4,1.64,"NE","OLD LNDG",37.6476,-83.8,3738856,8348000
202202,166563,1008956,5,1.83,"NE","OLD LNDG",37.6499,-83.7977,3738994,8347862
202202,166563,1008956,6,1.96,"NNE","OLD LNDG",37.6554,-83.804,3739324,8348240
202202,166563,1008957,1,.2,"SSW","WRIGLEY",38.0175,-83.2719,381050,8316314
202202,166563,1008957,2,.07,"WSW","WRIGLEY",38.0198,-83.2712,381188,8316272
202202,166563,1008957,3,1.12,"WNW","WRIGLEY",38.0283,-83.2877,381698,8317262
202202,166563,1008957,4,1.12,"WNW","WRIGLEY",38.0268,-83.2886,381608,8317316
202202,166563,1008959,1,.62,"N","BARBOURVILLE",36.8788,-83.8819,3652728,8352914
202202,166563,1008959,2,.58,"W","HEIDRICK",36.8796,-83.8804,3652776,8352824
202202,166563,1008959,3,.8,"NW","HEIDRICK",36.8895,-83.8784,3653370,8352704
202202,166563,1008959,4,.73,"NNW","HEIDRICK",36.8891,-83.8768,3653346,8352608
202202,166563,1008959,5,.53,"NW","HEIDRICK",36.8843,-83.8778,3653058,8352668
202202,166563,1008959,6,.49,"W","HEIDRICK",36.8794,-83.8788,3652764,8352728
202202,166563,1008959,7,.49,"N","BARBOURVILLE",36.8771,-83.8798,3652626,8352788
202202,166563,1008959,8,.47,"N","BARBOURVILLE",36.8767,-83.8815,3652602,8352890
202202,166563,1008961,1,1.12,"N","BAILEYS SWITCH",36.9161,-83.923,3654966,8355380
202202,166563,1008961,2,1.06,"W","JARVIS",36.931,-83.9192,3655860,8355152
202202,166563,1008961,3,1.14,"W","JARVIS",36.9324,-83.9205,3655944,8355230
202202,166563,1008961,4,1.23,"W","JARVIS",36.9308,-83.9223,3655848,8355338
202202,166563,1008961,5,1.36,"W","JARVIS",36.9271,-83.9243,3655626,8355458
202202,166563,1008961,6,1.21,"NNW","BAILEYS SWITCH",36.917,-83.925,3655020,8355500
202202,166563,1008962,1,.83,"WSW","JENSON",36.7753,-83.6339,3646518,8338034
202202,166563,1008962,2,.79,"WSW","JENSON",36.7754,-83.6331,3646524,8337986
202202,166563,1008962,3,.35,"SW","JENSON",36.7758,-83.6236,3646548,8337416
202202,166563,1008962,4,.2,"S","JENSON",36.7771,-83.6198,3646626,8337188
202202,166563,1008962,5,.28,"E","JENSON",36.7794,-83.6151,3646764,8336906
202202,166563,1008962,6,.25,"E","JENSON",36.7802,-83.6155,3646812,8336930
202202,166563,1008962,7,.82,"WSW","JENSON",36.7764,-83.6342,3646584,8338052
202202,166563,1008964,1,.82,"SSW","JARVIS",36.919,-83.9058,3655140,8354348
202202,166563,1008964,2,.72,"SSW","JARVIS",36.9205,-83.9051,3655230,8354306
202202,166563,1008964,3,.59,"W","JARVIS",36.9289,-83.9106,3655734,8354636
202202,166563,1008964,4,.78,"W","JARVIS",36.9283,-83.914,3655698,8354840
202202,166563,1008965,1,.25,"NW","WARREN",36.7527,-83.8329,3645162,8349974
202202,166563,1008965,2,.22,"WNW","WARREN",36.7517,-83.8334,3645102,8350004
202202,166563,1008965,3,.04,"NNW","WARREN",36.7505,-83.8304,3645030,8349824
202202,166563,1008965,4,.22,"E","WARREN",36.7504,-83.8261,3645024,8349566
202202,166563,1008965,5,.28,"ENE","WARREN",36.7518,-83.8254,3645108,8349524
202202,166569,1007599,1,2.37,"NNW","BARTONS CHAPEL",33.1,-98.25,336000,9815000
202202,166569,1007600,1,.58,"E","BOWIE",33.57,-97.84,3334200,9750400
202202,166569,1010151,1,1.72,"W","BRYAN",33.1004,-97.4498,336024,9726988
202202,166571,1007605,1,2.97,"ENE","BALSORA",33.13,-97.8,337800,9748000
202202,166571,1007607,1,.9,"NE","COTTONDALE",33.08,-97.71,334800,9742600
202202,166571,1007608,1,2.31,"W","PARADISE",33.15,-97.69,339000,9741400
202202,166571,1007609,1,2.22,"NW","BLUETT",33.19,-97.48,3311400,9728800
202202,166571,1007611,1,2.22,"NE","HERMAN",33.19,-97.5,3311400,9730000
202202,166571,1007612,1,7.01,"S","SLIDELL",33.27,-97.42,3316200,9725200
202202,166571,1007613,1,1.35,"ENE","STONY",33.24,-97.35,3314400,9721000
202202,166571,1007617,1,0,"N","(MWL)MINERAL WELLS A",32.78,-98.07,3246800,984200
202202,166571,1007620,1,2.99,"NNE","BOLIVAR",33.41,-97.25,3324600,9715000
202202,166571,1007621,1,.58,"W","SANGER LANE ARPT",33.37,-97.16,3322200,979600
202202,166571,1007622,1,2.82,"SSW","POOLVILLE",32.94,-97.86,3256400,9751600
202202,166571,1007623,1,.58,"E","AUTHON",32.87,-97.86,3252200,9751600
202202,166571,1007624,1,2.15,"SSE","SPRINGTOWN ARPT",32.97,-97.72,3258200,9743200
202202,166571,1007625,1,1.35,"ESE","SPRINGTOWN ARPT",32.99,-97.71,3259400,9742600
202202,166571,1007627,1,4.75,"SSW","SPRINGTOWN",32.91,-97.72,3254600,9743200
202202,166571,1007629,1,1.87,"ESE","LAKE GRAHAM",33.14,-98.6,338400,9836000
202202,166571,1007630,1,.58,"E","JACKSBORO",33.22,-98.16,3313200,989600
202202,166571,1007631,1,2.32,"W","LEWISVILLE",33.07,-97.04,334200,972400
202202,166571,1007632,1,.69,"S","LITTLE ELM",33.14,-96.97,338400,9658200
202202,166571,1007633,1,2.82,"SSE","NAVO",33.18,-96.92,3310800,9655200
202202,166571,1007634,1,4.11,"E","LITTLE ELM",33.14,-96.9,338400,9654000
202202,166571,1007635,1,4.84,"N","CARNEY",33.15,-96.88,339000,9652800
202202,166571,1007636,1,5.65,"NNE","CARNEY",33.16,-96.86,339600,9651600
202202,166571,1007638,1,2.97,"ESE","LITTLE ELM",33.14,-96.92,338400,9655200
202202,166571,1008510,1,1.35,"WSW","FOOT",33.21,-96.77,3312600,9646200
202202,166571,1008511,1,2.42,"SE","FOOT",33.1918,-96.7251,3311508,9643506
202202,166571,1008512,1,4.16,"SE","FOOT",33.17,-96.71,3310200,9642600
202202,166571,1008513,1,3.5,"N","ALLEN",33.15,-96.69,339000,9641400
202202,166571,1008515,1,1.5,"NNE","MCKINNEY",33.22,-96.61,3313200,9636600
202202,166571,1008516,1,.9,"SE","SNOW HILL",33.26,-96.39,3315600,9623400
202202,166571,1008517,1,.58,"E","ENLOE",33.43,-95.66,3325800,9539600
202202,166571,1008524,1,0,"N","LADONIA",33.42,-95.97,3325200,9558200
202202,166571,1008526,1,.98,"N","BLUETT",33.1842,-97.4516,3311052,9727096
202202,166571,1008527,1,1.99,"WNW","HIGHLAND ADDITION",32.9388,-97.6627,3256328,9739762
202202,166571,1008528,1,1.96,"SE","PARADISE",33.1335,-97.6225,338010,9737350
202202,166571,1008529,1,1.94,"SE","PARADISE",33.1338,-97.6225,338028,9737350
202202,166604,1008918,1,5.96,"W","TOA ALTA",18.3424,-66.3206,1820544,6619236
202202,166604,1008918,2,5.9,"W","TOA ALTA",18.3416,-66.3196,1820496,6619176
202202,166604,1008918,3,6.02,"W","TOA ALTA",18.3408,-66.3214,1820448,6619284
202202,166604,1008918,4,6.07,"W","TOA ALTA",18.3421,-66.3222,1820526,6619332
202202,166604,1008919,1,1.73,"SW","VEGA ALTA",18.4,-66.3459,1824000,6620754
202202,166604,1008919,2,1.68,"SSW","VEGA ALTA",18.3995,-66.3436,1823970,6620616
202202,166604,1008919,3,1.58,"SSW","VEGA ALTA",18.4009,-66.3431,1824054,6620586
202202,166604,1008919,4,1.63,"SW","VEGA ALTA",18.4013,-66.3452,1824078,6620712
202202,166689,1009246,1,.59,"WNW","OREGON CITY",45.3535,-122.611,4521210,12236660
202202,166689,1009246,2,.92,"WSW","OREGON CITY",45.347,-122.6186,4520820,12237116
202202,166689,1009246,3,.98,"W","OREGON CITY",45.3483,-122.6201,4520898,12237206
202202,166689,1009246,4,.67,"WNW","OREGON CITY",45.3538,-122.6127,4521228,12236762
202202,166689,1009319,1,4.57,"E","JUNO",45.4766,-123.7361,4528596,12344166
202202,166689,1009319,2,.36,"SSW","IOAVILLE",45.4957,-123.8741,4529742,12352446
202202,166689,1009319,3,1.7,"SSW","IOAVILLE",45.4795,-123.8894,4528770,12353364
202202,166689,1009319,4,4.48,"E","JUNO",45.4605,-123.7386,4527630,12344316
202202,166689,1009322,1,1.72,"NE","NEHALEM",45.7384,-123.8761,4544304,12352566
202202,166689,1009322,2,.75,"NE","BATTERSON",45.7381,-123.7396,4544286,12344376
202202,166689,1009322,3,2.62,"S","BATTERSON",45.6923,-123.7443,4541538,12344658
202202,166689,1009322,4,.66,"S","MOHLER",45.6905,-123.8714,4541430,12352284
202202,166691,1008413,1,.85,"NNW","RIVIERA",35.1118,-114.6045,356708,11436270
202202,166691,1008413,2,1.31,"N","RIVIERA",35.1186,-114.6045,357116,11436270
202202,166725,1008530,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
202202,166725,1008532,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
202202,166725,1008535,1,0,"N","ROCK OF AGES LIGHT",47.77,-89.22,4746200,8913200
202202,166741,1008597,1,.57,"E","SKYLINE",34.82,-86.11,3449200,866600
202202,166767,1008760,1,2.13,"WNW","SILVERADO",33.7621,-117.6641,3345726,11739846
202202,166767,1008760,2,1.04,"ESE","SILVERADO",33.7453,-117.6128,3344718,11736768
202202,166769,1008753,1,3.81,"WNW","JEDDO",43.164,-82.6432,439840,8238592
202202,166769,1008753,2,1.3,"NW","JEDDO",43.1655,-82.5845,439930,8235070
202202,166769,1008753,3,.66,"SW","BLAINE",43.1143,-82.5806,436858,8234836
202202,166769,1008753,4,.66,"E","FARGO",43.0994,-82.637,435964,8238220
202202,166770,1008797,1,.72,"ESE","NORTH IRVINE",37.7151,-83.9684,3742906,8358104
202202,166770,1008799,1,.73,"ENE","RICE STATION",37.7022,-84.0369,3742132,842214
202202,166770,1008807,1,.69,"N","VAUGHNS MILL",37.83,-83.92,3749800,8355200
202202,166770,1008809,1,.85,"NW","NATURAL BRIDGE",37.7877,-83.6921,3747262,8341526
202202,166770,1008810,1,1.27,"ESE","ROSSLYN",37.8426,-83.7987,3750556,8347922
202202,166771,1008756,1,0,"N","COPPER HARBOR",47.47,-87.9,4728200,8754000
202202,166771,1008758,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
202202,166771,1008762,1,0,"N","MUNISING",46.42,-86.66,4625200,8639600
202202,166771,1008763,1,3.74,"SSW","GRAND ISLAND HARBOR LIGHT",46.41,-86.65,4624600,8639000
202202,166771,1008764,1,.1,"WSW","GRAND MARAIS LIGHT",46.6795,-85.9721,4640770,8558326
202202,166771,1008765,1,.11,"WSW","GRAND MARAIS LIGHT",46.6795,-85.9721,4640770,8558326
202202,166772,1008771,1,6.39,"SSW","POINT PENINSULA LIGHT",45.58,-87,4534800,8700
202202,166782,1008885,1,2.44,"W","BEXAR",34.174,-88.192,3410440,8811520
202202,166782,1008885,2,1.97,"ENE","THORN HILL",34.184,-87.64,3411040,8738400
202202,166782,1008885,3,2.18,"E","TEXAS",33.919,-87.642,3355140,8738520
202202,166782,1008885,4,3.56,"SSW","GUIN",33.924,-87.948,3355440,8756880
202202,166782,1008885,5,4.12,"NNW","GUIN",34.025,-87.948,341500,8756880
202202,166782,1008885,6,5.46,"NW","GUIN",34.027,-87.986,341620,8759160
202202,166782,1008885,7,5.12,"S","HAMILTON",34.056,-87.985,343360,8759100
202202,166782,1008885,8,8.79,"SW","BARNESVILLE",34.056,-88.205,343360,8812300
202202,166782,1008886,1,2.31,"WNW","HALEYVILLE POSEY ARP",34.298,-87.634,3417880,8738040
202202,166782,1008886,2,5.73,"WSW","LYNN",34.005,-87.634,34300,8738040
202202,166782,1008886,3,2.97,"SE","FALL CITY",33.996,-87.237,3359760,8714220
202202,166782,1008886,4,.29,"ESE","NESMITH",34.169,-87.115,3410140,876900
202202,166782,1008886,5,2.35,"ENE","UPSHAW",34.298,-87.115,3417880,876900
202202,166782,1008887,1,2.56,"NW","DETROIT",34.054,-88.204,343240,8812240
202202,166782,1008887,2,8.88,"NNE","BEAVERTON",34.054,-87.989,343240,8759340
202202,166782,1008887,3,6.65,"NNE","BEAVERTON",34.02,-87.989,341200,8759340
202202,166782,1008887,4,7.59,"NE","BEAVERTON",34.02,-87.954,341200,8757240
202202,165817,1006558,4,.26,"NW","BROOKPORT",37.1231,-88.6328,377386,8837968
202202,165817,1006559,1,0,"N","OLMSTED",37.18,-89.08,3710800,894800
202202,165817,1006559,2,1.37,"SSW","AMERICA",37.1122,-89.1312,376732,897872
202202,165817,1006559,3,1.09,"S","AMERICA",37.1145,-89.1162,376870,896972
202202,165817,1006559,4,.65,"SSE","OLMSTED",37.1708,-89.0771,3710248,894626
202202,165817,1006560,1,0,"N","CAIRO",37,-89.18,3700,8910800
202202,165817,1006560,2,.75,"SSW","URBANDALE",37.0398,-89.1846,372388,8911076
202202,165817,1006560,3,.6,"S","URBANDALE",37.0413,-89.1804,372478,8910824
202202,165817,1006560,4,.82,"NE","CAIRO",37.0087,-89.1698,37522,8910188
202202,165818,1002476,1,4,"S","PRINCETON",38.2921,-87.57,3817526,8734200
202202,165818,1002476,2,4,"SW","PRINCETON",38.3091,-87.6222,3818546,8737332
202202,165818,1002476,3,2,"S","PRINCETON",38.3211,-87.57,3819266,8734200
202202,165818,1002476,4,4,"SE","PRINCETON",38.3091,-87.5178,3818546,8731068
202202,165818,1002483,1,0,"N","(EVV)DRESS ARPT EVAN",38.03,-87.53,381800,8731800
202202,165818,1002483,2,3,"NNE","SMYTHE",38.0401,-87.4589,382406,8727534
202202,165818,1002483,3,2.5,"E","SMYTHE",38,-87.4341,3800,8726046
202202,165818,1002483,4,1,"S","SMYTHE",37.9855,-87.48,3759130,8728800
202202,165818,1006566,1,0,"N","PATOKA",38.42,-87.58,3825200,8734800
202202,165818,1006566,2,2.04,"NNE","LYLE",38.3969,-87.6343,3823814,8738058
202202,165818,1006566,3,1.85,"ENE","LYLE",38.3833,-87.6205,3822998,8737230
202202,165818,1006566,4,1.76,"SSE","PATOKA",38.3961,-87.5689,3823766,8734134
202202,165818,1006567,1,0,"N","EAST MT CARMEL",38.4,-87.73,3824000,8743800
202202,165818,1006567,2,2.2,"NNW","CRAWLEYVILLE",38.3108,-87.8406,3818648,8750436
202202,165818,1006567,3,2.63,"WSW","SKELTON",38.3383,-87.8261,3820298,8749566
202202,165818,1006567,4,1.74,"WSW","EAST MT CARMEL",38.3916,-87.7602,3823496,8745612
202202,165818,1006568,1,0,"N","NEW HARMONY",38.13,-87.93,387800,8755800
202202,165818,1006568,2,.64,"W","NEW HARMONY",38.1298,-87.9418,387788,8756508
202202,165818,1006568,3,2.68,"SSW","NEW HARMONY",38.0975,-87.957,385850,8757420
202202,165818,1006568,4,2.3,"SSW","NEW HARMONY",38.0995,-87.9471,385970,8756826
202202,165818,1006569,1,0,"N","HAZLETON",38.48,-87.53,3828800,8731800
202202,165818,1006569,2,1.52,"NNW","HAZLETON",38.5,-87.5416,3830000,8732496
202202,165818,1006569,3,.59,"NW","GIRO",38.5069,-87.4766,3830414,8728596
202202,165818,1006569,4,.31,"WSW","GIRO",38.4989,-87.4756,3829934,8728536
202202,165818,1006570,1,0,"N","PETERSBURG",38.5,-87.28,3830000,8716800
202202,165818,1006570,2,.96,"NNW","PETERSBURG",38.5127,-87.2874,3830762,8717244
202202,165818,1006570,3,5.02,"NE","PETERSBURG",38.5473,-87.2095,3832838,8712570
202202,166173,1004601,1,2.56,"E","MILLDALE",39.003,-78.0524,39180,783144
202202,166173,1004601,2,2.57,"E","MILLDALE",39.0038,-78.0523,39228,783138
202202,166173,1004601,3,2.62,"E","MILLDALE",39.0037,-78.0515,39222,783090
202202,166173,1004601,4,2.59,"E","MILLDALE",39.0028,-78.0519,39168,783114
202202,166173,1011645,1,2.14,"ESE","FRONT ROYAL ARPT",38.9411,-78.0819,3856466,784914
202202,166173,1011645,2,2.02,"ESE","FRONT ROYAL ARPT",38.9368,-78.0864,3856208,785184
202202,166173,1011645,3,2.26,"N","LINDEN",38.9324,-78.0761,3855944,784566
202202,166173,1011645,4,2.61,"N","LINDEN",38.9377,-78.0738,3856262,784428
202202,166173,1011646,1,1.24,"E","HAPPY CREEK",38.9266,-78.1274,3855596,787644
202202,166173,1011646,2,1.96,"ESE","HAPPY CREEK",38.9196,-78.116,3855176,786960
202202,166173,1011646,3,2,"ENE","FRONT ROYAL ARPT",38.9575,-78.0841,3857450,785046
202202,166173,1011646,4,.79,"ENE","FRONT ROYAL ARPT",38.9561,-78.1076,3857366,786456
202202,166173,1011647,1,2.26,"WSW","NINEVEH",39.01,-78.21,39600,7812600
202202,166173,1011647,2,1.54,"NNW","CEDARVILLE",39.0009,-78.1901,3954,7811406
202202,166173,1011647,3,1.13,"SW","NINEVEH",39.0074,-78.1834,39444,7811004
202202,166173,1011647,4,1.94,"W","NINEVEH",39.016,-78.2058,39960,7812348
202202,166173,1011648,1,1.83,"ESE","FRONT ROYAL ARPT",38.9412,-78.0879,3856472,785274
202202,166173,1011648,2,1.98,"ESE","FRONT ROYAL ARPT",38.9403,-78.0854,3856418,785124
202202,166173,1011648,3,2.05,"ESE","FRONT ROYAL ARPT",38.9427,-78.0831,3856562,784986
202202,166173,1011648,4,1.94,"ESE","FRONT ROYAL ARPT",38.9433,-78.0849,3856598,785094
202202,166173,1011649,1,1.07,"E","FRONT ROYAL ARPT",38.95,-78.1,3857000,786000
202202,166173,1011649,2,1.05,"ESE","FRONT ROYAL ARPT",38.9422,-78.1034,3856532,786204
202202,166173,1011649,3,1.49,"ESE","FRONT ROYAL ARPT",38.9421,-78.0941,3856526,785646
202202,166173,1011649,4,1.36,"E","FRONT ROYAL ARPT",38.9484,-78.0948,3856904,785688
202202,166173,1011651,1,.54,"W","ST DAVIDS CHURCH",38.8,-78.46,3848000,7827600
202202,166173,1011651,2,.26,"SSW","EDITH XRDS",38.7663,-78.5011,3845978,7830066
202202,166173,1011651,3,1.05,"SE","EDITH XRDS",38.7594,-78.4862,3845564,7829172
202202,166173,1011651,4,.25,"S","ST DAVIDS CHURCH",38.7963,-78.4502,3847778,7827012
202202,166173,1011652,1,.88,"SW","JEROME",38.86,-78.73,3851600,7843800
202202,166173,1011652,2,.89,"SSE","JEROME",38.8582,-78.7134,3851492,7842804
202202,166173,1011652,3,.64,"SE","JEROME",38.8646,-78.7103,3851876,7842618
202202,166173,1011652,4,.42,"WSW","JEROME",38.8667,-78.7267,3852002,7843602
202202,166173,1011653,1,.97,"NE","HAYFIELD",39.2399,-78.2871,3914394,7817226
202202,166173,1011653,2,1.47,"SW","NAIN",39.2138,-78.2178,3912828,7813068
202202,166173,1011653,3,.54,"WSW","NAIN",39.2277,-78.2097,3913662,7812582
202202,166173,1011653,4,1.57,"NE","HAYFIELD",39.2478,-78.2819,3914868,7816914
202202,166173,1011654,1,.87,"SW","GREEN SPG",39.29,-78.18,3917400,7810800
202202,166173,1011654,2,.6,"SW","GREEN SPG",39.2939,-78.1781,3917634,7810686
202202,166173,1011654,3,1.91,"W","GREEN SPG",39.3,-78.2057,3918000,7812342
202202,166173,1011654,4,1.93,"NNW","CEDAR GROVE",39.2973,-78.2073,3917838,7812438
202202,166173,1011655,1,3.72,"NW","SILER",39.3855,-78.3023,3923130,7818138
202202,166173,1011655,2,4.84,"N","SILER",39.4187,-78.267,3925122,7816020
202202,166173,1011655,3,5.54,"NNW","SILER",39.4271,-78.2783,3925626,7816698
202202,166173,1011655,4,4.2,"NW","SILER",39.3916,-78.3073,3923496,7818438
202202,166173,1011656,1,1.38,"N","ILDA",38.85,-77.25,3851000,7715000
202202,166173,1011656,2,1,"N","ILDA",38.8445,-77.249,3850670,7714940
202202,166173,1011656,3,1.13,"NNE","ILDA",38.8458,-77.2448,3850748,7714688
202202,166173,1011656,4,1.43,"W","TREMONT",38.851,-77.2465,3851060,7714790
202202,166173,1011657,1,0,"N","BROADWAY",38.62,-78.8,3837200,7848000
202202,166173,1011657,2,.31,"SE","BROADWAY",38.6167,-78.7962,3837002,7847772
202202,166173,1011657,3,.94,"ENE","BROADWAY",38.627,-78.785,3837620,7847100
202202,166173,1011657,4,.78,"NNE","BROADWAY",38.6301,-78.7935,3837806,7847610
202202,166173,1011658,1,.88,"SW","GENOA",38.64,-78.93,3838400,7855800
202202,166173,1011658,2,.6,"SSW","GENOA",38.6418,-78.9238,3838508,7855428
202202,166173,1011658,3,.56,"W","GENOA",38.6488,-78.9303,3838928,7855818
202202,166173,1011658,4,.93,"WSW","GENOA",38.644,-78.9353,3838640,7856118
202202,166173,1011659,1,.86,"SW","LIPSCOMB",38.0118,-78.9918,38708,7859508
202202,166173,1011659,2,.64,"SSW","LIPSCOMB",38.0121,-78.9861,38726,7859166
202202,166173,1011659,3,.64,"NW","LIPSCOMB",38.0265,-78.9882,381590,7859292
202202,166173,1011659,4,.84,"NW","LIPSCOMB",38.0269,-78.9928,381614,7859568
202202,166173,1011660,1,1.56,"WNW","NOKESVILLE",38.7071,-77.6075,3842426,7736450
202202,166173,1011660,2,.75,"WNW","NOKESVILLE",38.7024,-77.5936,3842144,7735616
202202,166173,1011660,3,2.42,"N","NOKESVILLE",38.7347,-77.5863,3844082,7735178
202202,166173,1011660,4,2.89,"NNW","NOKESVILLE",38.7395,-77.5977,3844370,7735862
202202,166173,1011661,1,1.48,"NNE","REMINGTON",38.55,-77.79,3833000,7747400
202202,166173,1011661,2,1.49,"NNE","REMINGTON",38.5487,-77.786,3832922,7747160
202202,166173,1011661,3,.35,"E","BEALETON",38.5697,-77.7635,3834182,7745810
202202,166173,1011661,4,.19,"NNW","BEALETON",38.5724,-77.7717,3834344,7746302
202202,166173,1011662,1,2.14,"NNE","RACCOON FORD",38.4,-77.92,3824000,7755200
